_id,LibraryName,ID,Question,Answer,Category,Keyword,RelatedQ,adjusted_Category
5f714dea3cd0e4279c275e0c,國立台灣大學圖書館,22,VPN一直停在「正在保護連線安全」狀態，如何解決？,依據計資中心網頁說明，VPN一直停在「正在保護連線安全」狀態的可能原因如下： 電腦上的防毒軟體或防火牆功能攔阻連線，請先將電腦上的相關軟體關閉後再連VPN。 電腦上安裝了不同版本的Pulse Secure程式，請確定將所有版本的Pulse secure都移除後，再重新安裝最新版本。,校外連線VPN,"[""VPN"",""SSL VPN"",""校外連線"",""Pulse Secure""]","["" 如何得知 VPN 校外連線是否成功?"","" 設定校外連線 VPN 後網路就斷了?"","" 使用校外連線前，移除所有Juniper Networks軟體， 但安裝Pulse Security到一半就出現'安裝失敗請洽管理員'，改用管理員身分執行也無法執行完畢。 校外連線VPN出現「未能設定虛擬配接卡 錯誤:1205」，如何處理?"","" 已經登入並連上VPN，但之後無法連上網頁，會反覆重新連線?"","" 哪些身分可用 VPN?"",""休（退）學、畢業、校友、校外人士是否可用?""]",校外連線VPN
5f714dea3cd0e4279c275e0d,國立台灣大學圖書館,23,已經登入並連上VPN，但之後無法連上網頁，會反覆重新連線？,依據計資中心SSL VPN網頁說明，可能原因如下： 若家中網路是Hinet，且突然出現此狀況，可能是Hinet開始啟用IPv6協定，導致VPN連線異常。請依此操作步驟將電腦的IPv6關閉後，再重新連SSL VPN。 電腦上安裝的防毒軟體也可能基於安全因素阻擋與SSL VPN設備之間的連線，請先停用防毒軟體，或在防毒軟體設定中允許Pulse Secure程式。 有時停用防毒軟體無法解決問題時，可能需要移除防毒軟體才能連上VPN。,校外連線VPN,"[""VPN"",""SSL VPN"",""校外連線"",""Pulse Secure""]","["" 設定校外連線 VPN 後網路就斷了?"","" 如何得知 VPN 校外連線是否成功?"","" 校外連線VPN的驅動程式Pulse Secure安裝失敗，怎麼辦?"","" VPN 已連線成功，仍無法使用某電子資源?"","" 哪些身分可用 VPN?"",""休（退）學、畢業、校友、校外人士是否可用?""]",校外連線VPN
5f714dea3cd0e4279c275e0e,國立台灣大學圖書館,24,設定校外連線 VPN 後網路就斷了？,依照〈如何設定校外連線 VPN？〉的步驟，結果網路斷掉。此時，有可能目前計中的 VPN 服務真的當機了。您可洽詢臺大計中確認目前 VPN 服務是否正常：(02) 3366-5022 或 3366-5023 / cchelp@ntu.edu.tw。 若計中 VPN 服務正常，則有可能是： 您的防毒軟體阻擋了 VPN連線，請嘗試關閉防毒軟體。 您目前所在的網路環境阻擋了 VPN連線，請洽詢所在處的網管人員。 若無網管人員，煩請洽詢計中：(02) 3366-5022 或 3366-5023 /cchelp@ntu.edu.tw。請明確描述您的操作步驟、遭遇的問題，以利技術人員判斷。 您可進入「開始」→「所有程式」→「附屬應用程式」→「命令提示字元」，輸入指令「tracert 173.194.72.105」→鍵盤「Enter」，這是用來追蹤您的網路斷在哪個點。您可詢問網管人員或計中人員是否需要以下資訊或畫面，以利判斷問題。 請檢查所在位置的網路是否正常連線（如無線網路wifi訊號、網路線等）。,校外連線VPN,"[""校外連線"",""VPN"",""斷線""]",[],校外連線VPN
5f714dea3cd0e4279c275e0f,國立台灣大學圖書館,25,VPN出現「未能連線至 pulse secure統一網路服務」的錯誤訊息？,如果出現「未能連線至 pulse secure 統一網路服務」的訊息，可能是MacOS電腦提高安全等級，拒絕第三方程式建立連線，請執行以下步驟允許Pulse Secure執行： 1. 進入「系統偏好」 2. 選擇「安全性與隱私」 3. 在「一般」頁面，可以看到「允許程式存取」的選項，找到Pulse Secure並允許存取。 4. 若「一般」頁面沒有看到上述選項，可檢視「隱私權」或「防火牆」頁面。 以上說明來自計資中心SSL VPN網頁。,校外連線VPN,"[""VPN"",""SSL VPN"",""校外連線"",""Pulse Secure""]","["" 如何得知 VPN 校外連線是否成功?"","" 校外連線VPN的驅動程式Pulse Secure安裝失敗，怎麼辦?"","" VPN 已連線成功，仍無法使用某電子資源?"","" 設定校外連線 VPN 後網路就斷了?"","" 哪些身分可用 VPN?"",""休（退）學、畢業、校友、校外人士是否可用?""]",校外連線VPN
5f714dea3cd0e4279c275e10,國立台灣大學圖書館,26,我的電腦只有Adobe Reader版，哪裡有 Adobe Acrobat Pro軟體可進行論文加浮水印、DOI碼？,總圖書館1樓公用電腦區（第四排電腦編號OPAC105-108）、2樓繳交學位論文專區（暑假限定）、醫學圖書館的電腦皆有安裝 Adobe Acrobat Pro 軟體，讀者可以直接使用。 總圖書館的其餘公用電腦也可透過計中「NTU VDI 台大虛擬桌面系統」服務使用該軟體，請以台大計中帳號密碼登入VDI雲端電腦後使用。 此外，您也可由自己的電腦於台大校園網域內登入VDI雲端電腦，使用Adobe Acrobat Pro軟體。,場地設備及網路,"[""論文繳交"",""論文"",""畢業"",""畢業論文"",""學位論文"",""碩士"",""博士"",""上傳"",""電子檔"",""轉檔"",""浮水印"",""DOI"",""保全"",""Adobe"",""PDF"",""Acobat"",""排版"",""電腦""]","["" 畢業論文的電子檔案上傳前要做什麼步驟?"","" 畢業論文封面和內文格式的相關規定?"","" 畢業論文的字體大小和版面間距，一定要按格式規範的尺寸嗎?""]",場地設備及網路
5f714dea3cd0e4279c275e11,國立台灣大學圖書館,27,請問書籍狀態是「交辦公室處理」是什麼意思?,"一般來說，'交辦公室處理'的狀況多元，可能是破損待修補送裝訂，或是書目資料需要補正等，倘若急需，建議提供該書籍的書名、作者、條碼號，以及您個人的聯絡方式，郵寄至本館信箱（tulcir@ntu.edu.tw），以利後續確認並回覆說明。",館藏資料位置,"[""館藏狀態"",""館藏目錄"",""館藏"",""Handled by office""]",[],館藏資料位置
5f714dea3cd0e4279c275e12,國立台灣大學圖書館,28,SLIM館藏目錄上顯示「目前不可獲得」？,館藏若顯示「目前不可獲得」，代表可能已借出、在預約架上、傳遞中、編目中、訂購中等狀況。,如何使用館藏目錄,"[""不可獲得"",""獲得"",""Not Available"",""SLIM""]","["" 「編目中」的書何時才會上架?""]",如何使用館藏目錄
5f714dea3cd0e4279c275e13,國立台灣大學圖書館,29,線上續借或預約圖書時，忘記密碼了，怎麼辦？,A. 本校在學學生、在職教職員 圖書館SLIM系統串聯臺大計中的帳號，如果您忘記密碼，請您洽詢計算機及資訊網路中心。 B. 無本校計中帳號密碼者 含臺大醫院編制同仁、退休人員、已辦借書服務的校友等， 如果您忘記密碼，請點選底下的「忘記密碼」選項重新設定。   如果您登入後出現失敗畫面，請與圖書館流通櫃台聯繫。 電話：(02)3366-2353、Email: tulcir@ntu.edu.tw,如何使用館藏目錄,"[""忘記"",""密碼"",""續借"",""預約"",""館藏目錄"",""SLIM"",""登入"",""修改密碼"",""改密碼""]","[""為什麼校友無法用計中帳密登入SLIM雲端圖書館自動化系統?""]",如何使用館藏目錄
5f714dea3cd0e4279c275e14,國立台灣大學圖書館,30,多媒體中心的視聽資料可以透過校內圖書代借、館際合作申請借出嗎？,校內圖書代借服務、館際合作服務申請借閱資料的範圍不包括多媒體中心的視聽資料（CD、VCD、DVD）等。,借閱規則及服務,"[""視聽資料"",""多媒體"",""多媒體中心"",""CD"",""DVD"",""VCD""]","[""可以在其他分館或系圖歸還嗎?"","" 校內圖書代借服務程序為何?"","" 校內圖書代借服務範圍為何?"","" 校外人士如何向本館申請館際合作服務?"","" 外校人士持實體館際合作互借證至本館申請館際互借之閱覽規則?""]",借閱規則及服務
5f714dea3cd0e4279c275e15,國立台灣大學圖書館,31,持「館際合作借書證」可以到總圖以外的分館、系所圖書室借書嗎？,外校人士持「館際合作借書證」可以在本校總圖書館、分館、系所圖書室外借書籍。,館際合作服務,"[""館際合作借書證"",""館合證"",""館合借書證"",""館際合作"",""借書"",""校外"",""外校""]","["" 多媒體中心的視聽資料可以透過校內圖書代借、館際合作申請借出嗎?"","" 校外人士如何向本館申請館際合作服務?"","" 外校人士可以持「館際合作借書證」使用自習室嗎?"","" 持「館際合作借書證」的校外人士可以直接刷卡進入總圖、分館及系所圖書室嗎?"","" 外校讀者用「館際合作借書證」外借的書，可以續借嗎?""]",館際合作服務
5f714dea3cd0e4279c275e16,國立台灣大學圖書館,32,外校人士持實體館際合作互借證至本館申請館際互借之閱覽規則？,1. 冊數：每張借書證借閱五冊 2. 借期：三週 3. 互借圖書範圍：為增進雙方圖書資訊交流，互借資料範圍以盡可能符合雙方讀者之需求為原則，惟屬下列情況之圖書資料不外借： (1) 非書資料（含期刊、報紙、多媒體服務中心視聽資料、電子檔資料等）； (2) 限館內閱覽資料（含參考工具書、教師指定閱讀圖書及特藏資料等）； (3) 館藏單位視需要限制不外借者。   相關問題請洽詢電話(02)3366-2353，Email: tulcir@ntu.edu.tw,館際合作服務,"[""館際合作"",""館際合作借書證"",""館際互借"",""館合證"",""外校""]","["" 持「館際合作借書證」的校外人士可以直接刷卡進入總圖、分館及系所圖書室嗎?"","" 外校人士可以持「館際合作借書證」使用自習室嗎?"","" 校外人士如何向本館申請館際合作服務?""]",館際合作服務
5f714dea3cd0e4279c275e17,國立台灣大學圖書館,33,其他單位向本館申請館際合作的收費標準？,【圖書】 NDDS 系統會員：外借每冊130元，借期三週。逾期每本每日加收5元， 圖書一律以掛號寄出。 【文獻複印】 (1)有Ariel 的單位一律優先以Ariel 或 E-mail 傳送 。 (2)每張6元，另加20元服務費。 (3)本館五樓特藏及微縮資料一律不提供館際合作服務，敬請見諒。 【博碩士論文】 (1) 請先查詢本館館藏目錄，若為可流通狀態即可外借。 (2) 論文作者無授權者，無法複印。   ※ 相關資訊請參考館際合作服務 網頁。 ※ 館際合作服務電話(02)3366-2328，電子信箱 ntuill@ntu.edu.tw ,館際合作服務,"[""館際合作"",""NDDS"",""文獻複印"",""館合"",""外館""]","["" 外校人士持實體館際合作互借證至本館申請館際互借之閱覽規則?"","" 持「館際合作借書證」可以到總圖以外的分館、系所圖書室借書嗎?""]",館際合作服務
5f714dea3cd0e4279c275e18,國立台灣大學圖書館,34,外校讀者用「館際合作借書證」外借的書，可以續借嗎？,外校讀者用「館際合作借書證」向臺大外借的書籍，恕不提供續借、預約。,館際合作服務,"[""館際合作"",""館合證"",""館際合作互借證"",""跨校"",""續借"",""借書""]","["" 其他單位向本館申請館際合作的收費標準?"","" 外校人士持實體館際合作互借證至本館申請館際互借之閱覽規則?"","" 持「館際合作借書證」可以到總圖以外的分館、系所圖書室借書嗎?"","" 多媒體中心的視聽資料可以透過校內圖書代借、館際合作申請借出嗎?""]",館際合作服務
5f714dea3cd0e4279c275e19,國立台灣大學圖書館,35,為什麼校友無法用計中帳密登入SLIM雲端圖書館自動化系統？,SLIM雲端圖書館自動化系統只接受目前在學的學生以台大計中帳密登入，校友無法以計中帳密登入。 如果您有辦理校友借書證，欲登入SLIM系統檢視借閱紀錄、續借、預約，帳號是身分證字號後加檢查碼，而非計中帳密，請詳見登入說明。 此外，無論是否繳交年費辦理校友借書證，已畢業的校友皆無校外連線VPN權限。,如何使用館藏目錄,"[""校友"",""計中"",""計中帳密"",""館藏目錄"",""整合查詢系統"",""登入"",""畢業生"",""續借""]","["" 校友可以借書嗎?"",""如何辦理?"","" 校友可借出總圖書館多媒體服務中心的影片嗎?"","" 校友可以使用圖書館資料庫嗎?"","" 哪些身分可用 VPN?"",""休（退）學、畢業、校友、校外人士是否可用?"","" 請問「校友閱覽證」一定要轉成「校友證」，才可以繼續使用圖書館嗎?"","" 繳交年費享有借書權利的校友，可以透過三校聯盟到台師大、台科大的圖書館借書嗎?""]",如何使用館藏目錄
