,Question,Predict_CategoryIndex,Predict_Category
355,請問如何加入高雄市立圖書館－閱讀心視界粉絲團？,28,上網服務
356,請問在總館如何打卡？,28,上網服務
357,請問如何找到總館網站？,28,上網服務
358,請問如何查詢某一館的活動？,28,上網服務
359,讀者使用非本館電腦欲進入高市圖網路電子資源，應如何使用？,28,上網服務
360,請問我從哪裡可以找到各分館是否設置自修室的資訊及開放時間？,28,上網服務
361,請問如何查詢圖書館之館藏資料？,28,上網服務
362,如何辦理網路借書，要如何借？所有資料都可以借嗎?,28,上網服務
363,請問我有2本書今天到期想要續借，如何用電腦自己辦理續借？,28,上網服務
364,請問在高市圖各分館的借閱證可通用到其他分館嗎?,29,辦證服務
365,家人因身心障礙不方便到圖書館，但又想借書看，請問是否可以幫他代辦？要怎麼辦？,29,辦證服務
366,我是國小老師，想向圖書館借些書給班級同學看，請問要怎麼申請？,29,辦證服務
367,請問我有辦過以前高雄縣圖書館的借書證，可以用來借原高雄市圖書館的書嗎？,29,辦證服務
368,請問我很久以前在文化中心圖書館辦過1張借閱證，現在還可以在圖書館借書嗎？,29,辦證服務
369,請問我很久以前辦過1張借書證，現在找不到了，要怎樣才能再借書？,29,辦證服務
370,請問辦理借書證要帶何種證件？,29,辦證服務
371,小朋友沒有身分證，辦理借閱證時要帶什麼證件?,29,辦證服務
372,期刊（雜誌）可以外借嗎?,30,期刊暨報紙
373,當期期刊（雜誌）何時可以外借?,30,期刊暨報紙
374,期刊（雜誌）可以預約嗎?,30,期刊暨報紙
375,期刊（雜誌）可以網路借書嗎?,30,期刊暨報紙
376,期刊（雜誌）可以借幾冊?,30,期刊暨報紙
377,如何推薦期刊（雜誌）?,30,期刊暨報紙
378,我借閱的期刊（雜誌）遺失了該如何賠償?,30,期刊暨報紙
379,圖書館是否保存過期期刊?,30,期刊暨報紙
380,圖書館是否保存過期報紙?,30,期刊暨報紙
381,登記或預約使用電腦需要什麼證件？,31,電腦使用/無線上網服務
382,借用公共電腦，需如何辦理？,31,電腦使用/無線上網服務
383,為什麼不能在自修室提供無線上網服務？,31,電腦使用/無線上網服務
384,圖書館的無線上網服務如何計費？,31,電腦使用/無線上網服務
385,圖書館的無線上網服務每次可以使用多久？,31,電腦使用/無線上網服務
386,圖書館的無線上網服務為什麼要設限筆記型電腦若已安裝過點對點下載程式之軟體如BT、EZPeer、MXIE...等無法上網?,31,電腦使用/無線上網服務
387,使用智慧型手機、平板電腦及筆記型電腦連接圖書館無線上網服務是否有規格限制？,31,電腦使用/無線上網服務
388,使用無線上網服務為什麼要登記？,31,電腦使用/無線上網服務
389,圖書館的無線上網服務是否有限制某些網站無法連接?,31,電腦使用/無線上網服務
390,申請預約或網路借書服務之讀者，必須於e-mail通知取書之翌日起幾日內完成借閱手續？,32,圖書系統通知
391,借閱證的使用期限接到通知「已過期」，如何辦理延長？,54,借閱證
392,讀者若收不到預約或通閱書的到館通知，應如何解決？,32,圖書系統通知
393,網路借書資料送達分館後，會以何種方式通知幾日內到館取書？,32,圖書系統通知
394,網路借書資料送達分館後，是否可請代理人前往取書？,32,圖書系統通知
395,借閱圖書到期日幾天前可上網進行續借？續借每人以幾次為限？,32,圖書系統通知
396,圖書到館保留等候天數何時開始計算?,32,圖書系統通知
397,如何捐書給圖書館？,112,贈書
398,圖書推薦管道？,176,推薦與贈送
399,如果借書過期未還我還能再借書嗎？,35,圖書資料借閱與歸還
400,請問個人借閱證的借閱冊數和借期?如果借書過期未還我還能再借書嗎？,35,圖書資料借閱與歸還
401,請問家庭借閱證的借閱冊數和借期?,35,圖書資料借閱與歸還
402,請問班級借閱證的借閱冊數和借期，有什麼限制條件嗎?,35,圖書資料借閱與歸還
403,請問團體借閱證的借閱冊數和借期?,35,圖書資料借閱與歸還
404,如何續借圖書資料?,35,圖書資料借閱與歸還
405,什麼叫網路借書?,35,圖書資料借閱與歸還
406,借閱的圖書、視聽資料遺失了，該如何賠償?,35,圖書資料借閱與歸還
407,請問要如何得知各分館辦理的活動?,35,圖書資料借閱與歸還
408,如果要到圖書館班訪，需要如何申請?,35,圖書資料借閱與歸還
409,圖書一定要在原借書館歸還嗎？,35,圖書資料借閱與歸還
410,如果我有捷運一卡通但沒有圖書館借閱證，可以在捷運圖書館借書嗎?,36,捷運智慧型圖書館服務
411,在使用捷運圖書館出現異常時怎麼辦?,36,捷運智慧型圖書館服務
412,每一個捷運站都可借書嗎?,36,捷運智慧型圖書館服務
413,"曾經辦過一卡通但卡片弄丟了再重買,可否電洽圖書館幫我再重設定一次?",36,捷運智慧型圖書館服務
414,如何使用捷運圖書館服務？,36,捷運智慧型圖書館服務
415,在捷運圖書館借的書如何還書?,36,捷運智慧型圖書館服務
416,同一張借閱證可否結合多張一卡通？,36,捷運智慧型圖書館服務
417,請問雲端書庫登入的帳號及密碼是什麼？如何辦理借閱證？戶籍非高雄也可以辦嗎？借閱書籍有什麼限制嗎？,37,雲端書庫
418,該如何進入雲端書庫？哪些設備可閱讀雲端書庫書籍？,37,雲端書庫
419,使用雲端書庫電子書的借閱規則？,37,雲端書庫
420,使用雲端書庫電子書需要付費嗎？,37,雲端書庫
421,如何取得雲端書庫的使用說明？,37,雲端書庫
422,使用上如有問題要如何詢問？,37,雲端書庫
423,視障者要如何辦理借閱證？,38,視障者服務
424,視障者借閱圖書資料，可否委託代理人或以通信方式辦理？,38,視障者服務
425,視障資料（雙視圖書、點字書）借閱最高可借幾冊？借閱期限多久？,38,視障者服務
426,是否有提供點字機、擴視機及盲用電腦供視障者借用？,38,視障者服務
427,視障者借書、還書，是否可採郵寄方式辦理？,38,視障者服務
428,總館的華立廳、際會廳和小劇場目前有提供場地租借嗎？,9,其他
429,若需要更改個人資料，該如何辦理？,9,其他
430,各館舍位置暨開放時間為何？,9,其他
431,留學相關資訊在哪裡可以參考？,9,其他
432,要如何使用全國文獻傳遞服務系統（NDDS）？,9,其他
433,如何報名參加導讀講座?,39,每月好書
434,得獎作品之使用及其作者之著作權如何認定?,39,每月好書
435,如何知道自己的作品有無入選?,39,每月好書
436,評審方式為何?？,39,每月好書
437,投稿收件時間?,39,每月好書
438,請問活動有獎金嗎?,39,每月好書
439,投稿後可以再做修正嗎?,39,每月好書
440,投稿有語文限制嗎?,39,每月好書
441,投稿有字數限制嗎?,39,每月好書
442,可以聯名報名嗎?,39,每月好書
443,參賽須具備何種資格?,39,每月好書
444,要如何投稿?,39,每月好書
445,活動用圖書可以預約嗎?,39,每月好書
446,一個人可以借幾本活動用圖書?,39,每月好書
447,圖書館有該活動圖書可借嗎?借期和一般圖書一樣嗎?,39,每月好書
448,何時會公佈每月好書?,39,每月好書
449,有關徵文活動的問題如何聯繫主辦單位?,39,每月好書
450,每月好書徵文活動資訊可在哪裡獲得?,39,每月好書
451,請問獎金需扣稅嗎?,39,每月好書
452,國家圖書館開放時間為何？,40,開放時間
453,國家圖書館為何週一休館？,40,開放時間
454,國家圖書館為何四樓以上各專室只開放至下午五時？,40,開放時間
455,為何國圖讀者入館年齡需為年滿16歲民眾或未滿16歲之高中職學生？,41,辦證與入館資格
456,如何辦理國家圖書館之閱覽證？需準備那些資料？,41,辦證與入館資格
457,為何國家圖書館不外借圖書而入館卻需要先申請辦理閱覽證？,41,辦證與入館資格
458,館內是否可以使用行動電話？,64,false
459,入館利用館藏資源時，可否將背包攜入館內？,42,入館規範
460,國家圖書館的館藏資源主要包含哪些類別？,43,典藏資源
461,如何查詢利用國家圖書館之「電子館藏資源」？,43,典藏資源
462,國家圖書館所建置提供的電子資料庫有那些？,43,典藏資源
463,國家圖書館收藏之博碩士論文典藏地為何？,43,典藏資源
464,為何有些博碩士論文限定不開放或指定開放的日期？對於此種論文，有任何管道可以閱覽嗎？,43,典藏資源
465,如何推薦圖書資料給國家圖書館？,43,典藏資源
466,圖書館是否提供到館之前事先在館外預約圖書調閱的服務？預約是否有冊數限制？,44,圖書調閱
467,善本書室古籍閱覽與普線複印規則及注意事項為何？,44,圖書調閱
468,國家圖書館的館藏圖書資料可否外借？,44,圖書調閱
469,圖書館自修室是否提供插座電源讓讀者使用電腦設備？,45,電腦與設備
470,為何國家圖書館不開放讓讀者使用「隨身碟」存取資料庫內的資料？,45,電腦與設備
471,使用置物櫃相關辦法與規定為何？,45,電腦與設備
472,國家圖書館有提供免費無線上網服務嗎？地點、連線方法、使用限制為何？,46,無線上網
473,圖書館各樓層閱覽室是否都提供自助式影印與資料庫書目與文獻的列印服務？,47,複印掃描
474,如何利用國家圖書館的線上參考服務？,48,參考服務
475,參考諮詢服務是否可以回答任何問題？,48,參考服務
476,國家圖書館有提供館際合作借書與複印服務嗎？使用館際合作服務的資格限制為何？,8,館際合作服務
477,館際合作的收費標準為何？,8,館際合作服務
478,在國家圖書館內影印、列印的費用為何？,49,收費標準
479,影印卡故障無法讀取該如何處理？,49,收費標準
480,申請iNCL帳號的功用為何？,50,iNCL帳號
481,iNCL帳號如何申請？,50,iNCL帳號
482,iNCL會員帳號的申請有什麼資格限制？,50,iNCL帳號
483,如何申請使用研究小間？,181,場地借用
484,如何申請使用團體討論室？,51,研究小間與討論室
485,如何申請圖書館導覽？,52,其他(導覽‧停車‧贈書‧活動‧急救設備)
486,國家圖書館附近是否有停車位？,52,其他(導覽‧停車‧贈書‧活動‧急救設備)
487,如何捐贈圖書資料給國家圖書館？,52,其他(導覽‧停車‧贈書‧活動‧急救設備)
488,如何知道在國家圖書館舉辦的各種活動？,52,其他(導覽‧停車‧贈書‧活動‧急救設備)
489,國家圖書館內有「自動體外心臟去顫器」（AED）急救設備嗎？放置於何處？,52,其他(導覽‧停車‧贈書‧活動‧急救設備)
490,本館館內廁所之洗手乳無加水稀釋？,52,其他(導覽‧停車‧贈書‧活動‧急救設備)
491,我要如何讓我的書也加入成為漂書呢？,53,漂書
492,如何使用漂書活動的圖書，如何取閱及分享？,53,漂書
493,新北市漂書的據點有哪些？可從哪裡得知？,53,漂書
494,什麼樣的書可以當作漂書？,53,漂書
495,什麼是漂書？,53,漂書
496,請問我可以用一卡通辦理借閱證嗎？,54,借閱證
497,我想把借閱證換成悠遊卡借閱證，該怎麼做？,54,借閱證
498,若本人無法親自到館辦理借書證【借閱證代辦】，或註銷借書證應如何處理【註銷委託書】?,54,借閱證
499,入館閱覽也要辦借閱證嗎?,54,借閱證
500,台北市圖書館可以辦家庭借閱證，你們有沒有？,54,借閱證
501,原持有台北縣立圖書館聯合借閱證可否繼續使用？,54,借閱證
502,我可以先拿辦證申請單回去寫嗎？,54,借閱證
503,我的借閱證掉了，該怎麼辦？,54,借閱證
504,我搬家了(換電話、資料變更…)要如何更改資料?,54,借閱證
505,小朋友無身份證，辦證時應帶什麼證件來？,54,借閱證
506,團體借閱證可借幾本?借期多久?,54,借閱證
507,辦理借閱證時間？,54,借閱證
508,辦理借閱證有限制年齡、居住地區嗎？,54,借閱證
509,借閱證可全省通用嗎?,54,借閱證
510,借閱證遺失了怎麼補發？需要工本費嗎?,54,借閱證
